channelId,categoryTranslated,channelName,description,viewCount,subscriberCount,videoCount,publishedAt,language,country
UCBJGIt2tuBN6wDChPmHI5wA,Leute & Blogs,JL Production,,3076491,7596,149,2009-06-12 16:21:26,en,AT
UCXD7G1QN8ToNRN_ZgZMhTtQ,Unterhaltung,Best of Pietsmiet - RAPHI,"Auf diesem Kanal kommt jede Woche ein neues Video über das Team Pietsmiet.
Hier findest du allerlei lustige Best ofs über das Team.
Wenn du willst kannst du mich unterstützen indem du mich abonnierst.",4388560,7594,84,2016-05-24 18:39:30,de,AT
UCVjtn25Bpkes-QbhUmH0eZg,Spiele,ThisIsSMG- 7,,341026,7587,25,2012-06-12 12:59:03,de,AT
UCbmy_8RG1zmrW0QRf7UxAfg,Leute & Blogs,Nana Kuronoma,"Hey my Dears!

My name is Nana Kuronoma and I'm a cosplayer from Austria.
When I started in 2007, my cosplays were terrible! I didn't know how to style wigs, which fabric to use for my dresses , where to buy contactlenses etc. But, as time went on, I learned a lot about cosplaying and cosplaystuff and with the help of my friends, I improved my skills! 
Nowadays my cosplays look so much better 😃 
I do not specialize in a specific Cosplaystyle. I like to create different types of costumes because I like the variety! Cosplaying is more a feeling to me than a business. I think it's important to have fun at a convention, spend time with my awesome fans and answer questions about cosplay. 
Some people might say that I'm a ""famous cosplayer"", but the truth is, I'm just a normal cosplayer like any other, no more and no less. 

So, have fun at my channel! :D",472926,7563,140,2012-03-13 06:27:19,en,AT
UC-5laZMwX4d05KwjRjqGZfQ,Spiele,I3lack Rabbit,"Hey Leute! Willkommen auf meinen YouTube-Kanal! :D

Eines Tages habe ich mir einfach beim Spellstone Videos gucken gedacht: warum nicht selbst Videos aufnehmen? Das war der Anfang meines Kanals, vielen Let's Plays und Streams auf Twitch. Unsere ""Wermöhrchen"" Familie wird seither immer größer und größer!

Wenn ihr nichts mehr verpassen wollt von Mobile Games wie Arena of Valor, Dragon Ball Legends, Spellstone – sowie natürlich PS4/Pc Games wie Monster Hunter World, Dragon Ball FighterZ, Ark – dann werdet ein Wermöhrchen mit einem Abo und folgt dem Hasen in die Zockerhöhle für Let's Plays mit Biss! ;)

Ich freue mich über jeden neuen Abonnenten (jedes neue Wermöhrchen) und vielen Dank, dass ihr so fleißig kommentiert und meine Streams besucht!
Auf viele weitere Let's Plays! Viel Spaß und haut rein!",1163272,7551,1379,2011-04-19 07:51:48,de,AT
UCqrBtHOb-BB_VRudd_56KSA,Spiele,Niss,"Servus Leute!

Ich bin seit 1. Oktober 2013 auf Youtube vertreten und mache eigentlich alles quer durch die komplett Spielewelt.

Zu mir:

Ich heiße Markus bin 27 Jahre alt und komme aus dem wunderschönen Österreich genauer gesagt aus dem Waldviertel (Teil Niederösterreichs), zur Zeit wohne ich aber in Wien und studiere an der Technischen Universität Wien Elektrotechnik und Informationstechnologie.

Ich freu mich mit euch eine schöne Zeit zu verbingen

LG
Niss

MEHR INFOS?
Siehe in der Videobeschreibung
-----------------------
Kanalbanner + Logo von:
KaRe N Table
-----------------------
Impressum:
auf Anfrage per E-Mail",1808275,7493,4861,2013-09-23 09:27:34,de,AT
UCkJhLyyzAFMRv671nA1OB5w,Nachrichten und Politik,ORF Dokumentationen,"KEIN OFFIZIELLER ORF-KANAL!

Alle Videos, welche auf diesem Kanal veröffentlicht werden dienen lediglich eurer persönlichen Fortbildung. Dies ist nicht ein offizieller ORF-Kanal, er wird von einer Privatperson betrieben, welche der Meinung ist, dass die gut gemachten, informativen Dokus des ORFs länger als die im ORF-Gesetz vorgesehenen 7 Tage online abrufbar sein sollten. Ich verdiene keinen Geld an dem hier hoch geladenen Content! Alle Inhalte sind als Fair Use anzusehen und ausschließlich zu Fortbildungszwecken zu verwenden.",2617933,7477,126,2017-06-30 17:18:35,de,AT
UCjJz0auYQdNkX-bDUffJzFw,Leute & Blogs,Fitrah Dawah,,686591,7435,71,2015-03-23 13:47:23,de,AT
UCLL1yWgRGNDjmNQbR2bko3Q,Spiele,ClashwithPau,"Moin Leute und Willkommen auf meinem Kanal!

Ich biete dir fast täglich neue Clash Royale und Fortnite Videos auf Deutsch. Bei der Videoproduktion gebe ich mir viel Mühe und hoffe, dass dir die Videos deshalb auch gefallen! 

Du kannst meinen Kanal gerne KOSTENLOS abonnieren, um keine weiteren Videos zu verpassen.

👉 Soziale Netzwerke:
• Skype: pauyt4
• Instagram: @clashwithpau
• Twitter: @ClashPau

✉️ clashwithpau@gmail.com ↪ ONLY for business inquiries!

Viel Spaß auf meinem Kanal! 🎮",1601127,7433,216,2015-07-15 20:41:39,de,AT
UCjjSBLB_AMEPc60w-FZv7YA,Unterhaltung,ATV.at,"Die besten Szenen aus Teenager werden Mütter, Bauer sucht Frau und dem Programm von ATV, Österreichs reichweitenstärksten Privat-TV-Sender.

Datenschutzbeauftragter Nikolaus Bandler",8611446,7424,428,2008-09-18 10:14:24,de,AT
UC-eVtfCAECi4lmuP6UaZINA,Unterhaltung,Mondsüchtig,"Herzlich willkommen auf unserem Kanal ""Mondsüchtig""! Hier findest du die spannendsten Theorien zu ""Game of Thrones"" und ""Star Wars""! Viel Spaß!

Impressum:

Informationspflicht laut §5 E-Commerce Gesetz, §14 Unternehmensgesetzbuch, §63 Gewerbeordnung und Offenlegungspflicht laut §25 Mediengesetz

Tobias Katsch, Philipp Katsch
Weberweg 3, 5662 Gries im Pinzgau, Österreich

E-Mail: diemondsucht@gmail.com",1770982,7315,14,2016-12-26 12:31:42,de,AT
UC4qhj5cnX0MkbwXQ5vlI1NQ,Leute & Blogs,Krone,"Ob Trends,  ob neue Autos, Sport, News aus der Promiwelt oder Interviews: hier findet man Videos zu aktuellen Themen, die uns im Alltag begleiten.",4500029,7302,912,2007-12-10 14:30:10,de,NA
UCcln1P0VrV0YqjaL-fHmSsQ,Praktische Tipps & Styling,Herbie Grillt,"Hallo Zusammen und Griaß Eich !!!!!
Bei  Herbie Grillt seht ihr alles rund ums Grillen ,Smoken,und auch Räuchern !!!!!
Meine Philosophie ist mit Regionalen und Saisonalen Produkten zu Arbeiten !!!!!
Da ich selbst mit meiner Frau (die auch meine Kamerafrau ist) eine Gemüsegärtnerei betreibe habe ich Punkto Gurken , Paradeisern , Paprika und Salaten immer die frischesten
Sachen !!!
ich komme aus Wien und lebe trotzdem am Land in einem Gemüsebaugebiet in der Stadt was in Europa einzgartig ist !!!!
Wenn euch meine Videos gefallen lasst mir bitte ein Abo da gebt mir einen Daumen nach oben oder schreibt mir einen Kommentar !!!!
Jeden Dienstag 18:00 Uhr gibt es ein neues Video und manchmal zum Wochenende auch !!!!!
Besucht mich auch auf Facebook : https://www.facebook.com/herbiegrillt

Liebe Grüße aus Wien

Herbie",1227525,7300,259,2014-02-14 14:22:43,de,AT
UCf_LH-HkdNsTdXW6-0QoP0g,Film und Animation,Brownycat,"Hello! My name is Selina Maurovich and I'm an anspiring animator and illustrator. 
​
I've always been quite fascinated with animation movies ever since I was a small child. To be able to animate means the world to be as I just love bringing characters to life and to give them a personality. 
I also have a big interest in Illustration and finding a way to give a still drawing the illussion of liveness and character.

Link to my Portfolio:
https://selinamaurovich.wixsite.com/mysite

-----
​
Programs:
Adobe Photoshop, Adobe After Effects, Adobe Premiere Pro, Maya",603168,7272,165,2013-09-13 17:57:25,en,AT
UC7TCWbPZKQ-2_iHeOk5feDg,Spiele,LösungsWelt,"Hier findet ihr Lösungen zu vielen Spielen.

Bei Fragen oder Anregungen schreibt mir eine Nachricht. Wünsche euch viel Spaß beim schauen meiner Videos.

Spiele:
4 Bilder 1 Wort, Logo Quiz, 94%, Word Academy, Roll the Ball 2, Snail Bob 2, Unblock Casual, Flow Free, 100 Pics Quiz, Flow Free Hexes, Block! Hexa Puzzle


Kanalsymbol:
http://media05.regionaut.meinbezirk.at/2013/04/06/4000555_web.jpg",31287857,7257,7017,2012-03-11 11:58:32,de,AT
UCnh3BWkq8CUxtAFCnHhkFqw,Unterhaltung,Inkorrekt,"NEUER KANAL:  https://www.youtube.com/c/Inko


-
Ich bin Jonathan (16), Meinungsblogger und komme aus Österreich.
-
Soziale Netzwerke:
Twitter: https://twitter.com/InkorrektYt
Insta: https://instagram.com/inkorrektyt/
Snapchat: inkoboy
Stream: http://www.hitbox.tv/InkorrektYt
Trade-offer Link: https://steamcommunity.com/tradeoffer/new/?partner=80980080&token=AW0QE6zD
Steamgroup: http://steamcommunity.com//groups/Inkorrektyt
Ask: http://ask.fm/InkorrektYt
-
Designer: https://www.youtube.com/user/CrayPixHD
https://www.youtube.com/channel/UC0vDcENrqOQNbvcopmRgQSg
-
-
Meine Formate:
-
~Szenen Analyse
Hier spreche ich satirisch über Youtube-Szenen.
-
~Thematische Auseinandersetzungen
Hier spreche ich über aktuelle Themen.
-
~InkoREKT
Eine Gruppe, ein Youtuber oder etwas Anderes wird zerstört.
-
~FAQ
selbsterklärend",465081,7190,50,2014-12-24 01:19:00,de,AT
UCTwQO88Ij58Vk5Okk3QSuCw,Leute & Blogs,Wolkenduft,"♡ Meine Sozialen Netzwerke ♡

Instagram ▸ @lxnv.c
Snapchat ▸ afckxr
Skype ▸wolkenduft
MovieStarPlanet ▸@wolkenduft
Kik ▸lxnv.c",649137,7174,79,2015-08-16 19:48:25,de,AT
UCNXjAsLzro7bnZVWqnnkgsg,Sport,FC Red Bull Salzburg,"WILLKOMMEN auf dem OFFIZIELLEN YouTube Kanal des FC Red Bull Salzburg! 
Hier findet ihr Match Highlights, Team Updates, exklusive Interviews und vieles mehr.
Die aktuellsten News und Informationen findet ihr auch auf unserer Homepage: www.redbullsalzburg.at/de.

WELCOME to the OFFICIAL FC Red Bull Salzburg YouTube Channel! 
Have fun with interviews, behind-the-scenes clips and exclusive updates on your favourite team.",1729844,7166,622,2012-02-16 17:27:37,de,AT
UCyy6CeoKrKarZ5O9EoNG6hg,Nachrichten und Politik,TheFalseFlag Main Channel,"The FalseFlag präsentiert diverse Video-Eigenproduktionen wie zb die Talkreihe mit Gästen wie Hermann Ploppa, Jürgen Todenhöfer, Gerhard WIsnewski, oder auch 
Dr. Daniele Ganser. Neben der Talkreihe ""Kontro//Vers"" zeigen wir empfehlenswerte Dokus, Vorträge oder Interviews aus den Bereichen Geopolitik, Terrorismus, Innenpolitik, Wirtschaft, Wissenschaft und Kultur.

Weiters findet man bei uns auch diverse Musikalische Produktionen welche von WE MEAN DISCO!! produziert wurden, Diese Tunes deinen rein zu privaten Zwecken und dürfen weder kopiert noch öffentlich aufgeführt werden, selbiges gilt natürlich auch für den Video-Content.

KONTAKT; kontro_vers@yahoo.de",1247364,7160,528,2011-12-05 09:00:13,de,AT
UCcPqQI2XueHh3_aq-hgAwOA,Reisen und Events,Let's Travel,"""Let's Travel""
Der Kanal für alle die gerne verreisen und die Welt erleben möchten.
Jeden Monat werdet Ihr mit einem neuen Video versorgt :-)

Hier findet ihr Flüge, Stadt- und Strandurlaube, die schönsten Aussichten auf dem Weg zum Urlaubsort und vieles mehr.
Hotel und Flugbewertungen folgen in Kürze!

Der Kanal wird zukünftig weiter ausgebaut um euch eine bessere Qualität und mehr Infos zu bieten!",1143218,7141,69,2010-09-10 13:33:56,de,AT
UClayBby0M04t9HSsfslz4rA,Praktische Tipps & Styling,BIPA,"BIPA ist ein preiswerter Trendsetter für Beauty und Home Care und bietet dir mit über 14.000 internationalen Markenartikeln sowie Eigenmarken wie LOOK BY BIPA, iQ COSMETICS und MY alles rund um Make-up, Düfte, Körperpflege und Haushalt. Als BIPACard Mitglied profitierst du außerdem von vielen Vorteilen in einem der größten Kundenclubs Europas,

Spannende Infos rund um die grüne Eigenmarke bi good findest du hier: www.bipa.at

BIPA Netiquette: http://bit.ly/BIPA_Netiquette",7169611,7136,343,2009-10-15 06:37:29,de,AT
UCcReHK9o6bc5NT2cj4mpJKQ,Sport,SKSturm.TV,Offizieller YouTube-Channel des SK Puntigamer Sturm Graz // Official SK Puntigamer Sturm Graz YouTube-Channel // #sturmgraz,1530977,7105,516,2013-02-13 12:02:38,de,AT
UCHO1FDpBJ83VLCAep1mtTHQ,Leute & Blogs,Johann Biacsics,Informationen aus eigener Erfahrung und aus den Berichten von Menschen die sich selbst geholfen haben werden hier zwecks Information kundgetan.  Die Praxis  hat hier prägenden Charakter.,946956,7068,34,2012-07-15 15:49:12,de,AT
UCQOr0AYrHyQmnkHfsJ78G7Q,NA,GlitchKingTV,"GlitchKingTV

Subscribe me !!!
Like my videos !!!",446881,7049,147,2015-01-09 13:59:01,en,AT
UCXUSQeFKiAy0T1C9IlCAIxw,Comedy,Sucuk tv,"WHATSAPPPP AND WELCOME bel ein neues video 

Ich bin der Dönerfresser Türke du schaust meine videos und gibst coole Kommentare ? Glückwunsch dann hast du mich glücklich gemacht Amk ! Ich mach sehr verrückte sachen was euch gefallen wird .. manchmal kann ich kein deutsch manchmal sogar nicht scheißen trotzdem lachst du ! :D also gib ein Abo da und der schwarzer Zigeuner ist auch da",430910,7039,8,2015-12-14 16:19:06,de,AT
UCVK_CYd085AfmF8ewY7HMgQ,Spiele,EinReporter,"Hi. - Mein Name ist Tobias. Auf meinem Kanal wirst du hauptsächlich nur Minecraft-Videos zu Spielern, die sich mehr oder weniger auf Servern durch ihr besonderes Verhalten, durch Hacken, Trollen, Teamen, ..., durchsetzen wollen, sehen. Diese nehme ich dann auf, bearbeite die Clips und stelle sie dann hier ins Netz..!",590300,7038,102,2015-06-23 13:42:08,de,AT
UCLb9ko0If3_5It-3BElli2Q,Film und Animation,ExtonGraphics,"2D Motion Graphics including Explainers, Templates, Intros, Outros, other Animations
Contact:
-Twitter: twitter.com/ExtonGraphics
- Mail: contact@exton.at
Skype: ExtonGraphics
- Google Plus: https://plus.google.com/u/1/b/108467186263011748660/108467186263011748660?pageid=108467186263011748660

Some of my customers:
K-391
Typhoon Cinema
Phorx
UMOGA
PushedToInsanity
SwiftKarateChop
BeastGinger
Drawing King

Website: http://exton.at/",752466,6976,50,2014-03-30 07:39:07,en,AT
UCbdNWVQgBQ_tVKH8ahZpj5Q,Unterhaltung,Leonie & Ella,"Hallou wir sind Ella und Leonie. :)
Wir laden gerne lustige Vlogs, spannende Challenges oder Kochideen hoch. 
Außerdem mögen wir Schokolade. LOL
😛",1096819,6966,54,2016-09-15 16:08:32,de,NULL
UCu7Kb3g3qaAACCjw3c5Tm1w,Tiere,maxtc,"Videos from Austria to México, from Mexico City to Vienna. 

I love Alejandra, Metal Music \m/, Mexico, Austria, the nature, animals, travel, guns, shooting sport, technic, streetlife, aviation, cars, sports, museums, black humor and sarcasm. 

If you like my videos, please subscribe to my channel. 

Stay safe!


All videos taken by me - All rights reserved - Copyright 2011-2018 by maxtc",5145351,6962,648,2011-10-23 12:28:47,de,AT
UC8TZsLuzHPFIHh90lKj4gAg,Unterhaltung,NightmareApes - Der Weg zu deinen Albträumen,"Creepypasta Serienmörder und mehr in Sachen Horror auf Deutsch.
NightmareApes - Der Weg zu deinen Albträumen!

Schlafprobleme? Ich versuche sie zu unterstützen, denn Schlaf ist sowieso nur reinste Zeitverschwendung und bloß eine Erfindung der Bettenindustrie! :D
____________________________________________________________­_______

Möchtest du meine Videos unterstützen, dann:

- Abonnier kostenlos diesen Kanal um kein Video zu verpassen

- Du kannst meinen Videos einen Daumen nach oben geben, du glaubst gar nicht wie viel mir das hilft.

- Beteilige dich Aktiv in der Community (Schreib mir wie du das Video fandest, was dir gefallen hat und was ich eventuell besser machen könnte)

- Empfiehl mich Freunden, Bekannten oder deiner Familie weiter!
____________________________________________________________­_______

Du willst eine bestimmte Creepypasta/ Horrorgeschichte von mir vertont haben? Schreib es in die Kommentare oder lass es mich über eine PN wissen.",738407,6959,168,2013-10-17 23:50:13,de,AT
UCQrMK1hH_V35tNv6NRsqPwQ,Musik,Max Meadow,"Maximilian Wieser, professionally known since 2011 as MaxMillionMusic, is a 24 year old music producer and filmscore composer from Austria. He has worked with many top-tier YouTubers like Andrew Schrock, Minimiter 7, Die Lochis and many more from around the globe, helping them gain millions of views and ensuring their content is top notch. Max has gained respect and acclaim for his unique style, which blends catchy electronic music with emotive orchestral sounds. He has a great ear for melodies and his music is perfect for every kind of projects, advertising as it instantly grabs the listener's attention. With his new name Max Meadow translated in english Max Wiese(r) he is ready for big new music productions!",153004,6954,14,2011-01-06 17:43:21,en,AT
UCPpLvcO4GojBfmhVpfjKBQg,Musik,Big Smile Records,"Official Big Smile Records Youtube Channel

Founded by the Austrian DJ/Producer Rene Rodrigezz together with Oliver Hutterer in 2014.
Beside Rodrigezz's own productions and collaborations, Big Smile Records will also release tracks of artists which live and feel the same to music as we do!

Demos: demo@bigsmilerecords.com
We prefer soundcloud links, Don't send bootlegs, Mashups, Promos or stuff you did in 5 minutes! If we are interested WE let you know!

Booking, Press, Promo requests: info@bigsmilerecords.com",2521453,6851,122,2013-12-30 12:10:34,en,AT
UCn8m-usdli4cwsm-9bcvrMw,Wissenschaft & Technik,MediaMarkt Austria,"Technik-Trends & Service der Extraklasse bei MediaMarkt Österreich! Das Shopping-Erlebnis bei der Nummer 1 mit den neuesten Produkten rund um TV & Audio, PC, Foto, Games, Film, Musik, Smartphone & Haushalt.  

Abonnieren Sie jetzt den offiziellen YouTube-Kanal von MediaMarkt Österreich & entdecken Sie Innovationen & Technik-Trends für Elektronik, Musik, TV, Games & Zubehör. Bei MediaMarkt gibt’s die größte Auswahl zu unschlagbaren Preisen - 37 Märkte in Österreich & im Onlineshop!

Seit vielen Jahren steht Media Markt für Service, Innovation & Technik-Trends. Ob TV, PC, Smartphone, Tablet, Musik oder Games - bei uns gibt’s die begehrtesten Produkte zu absoluten Spitzenpreisen!",15158058,6832,646,2007-09-03 11:42:44,de,AT
UCfCnNJOlPKkf_dyVlvyw3IA,Spiele,Stegi,"Hay ich bin Stegi, bin 14 Jahre alt und bin Lifestyle YouTuber!

Auf diesen Kanal seht ihr:
Lost Places
Ich lese Kommentare vor
Reaction Videos
Fußball Challenges
Musikvideos
Vlogs
und vieles mehr!!

Mein Ziel bei YouTube sind die 10 000 Abonnenten!
Ich versuche das ich viele Videos online bringe aber daher ich noch in die Schule gehe ist es schwer.
Also ich hoffe ihr habt viel Spaß auf meinen Kanal!",50430,6821,158,2015-08-26 09:50:22,de,AT
UCgJKEcSpLdYNsCP1VRAjfxw,Praktische Tipps & Styling,HOFER Österreich,"Der offizielle YouTube Channel von HOFER in Österreich.

Datenschutzbestimmungen: https://www.hofer.at/de/datenschutzhinweis-impressum/",2013603,6799,264,2012-12-04 15:28:01,de,AT
UCiF9iilTmXX80KzJT6FrTyw,Sport,Viola TV,"Viola TV - das offizielle Club-TV des FK Austria Wien. Livestreams, Interviews, Spielerportraits, Jubelszenen und andere Einblicke in die violette Welt der Wiener Austria.

Impressum:
FK Austria Wien
Generali-Arena
Fischhofgasse 12
A-1100 Wien 
Telefon: +43 - 1 - 6880150
Fax: +43 - 1 - 6880150-380
E-mail: fak(at)fk-austria.at
FN: 304742a; Firmenbuchgericht: HG Wien
UID: ATU64003535
Unternehmensgegenstand: Der Gegenstand des Unternehmens ist der Spielbetrieb der Erst- und Zweit-Profimannschaft des FK Austria Wien, insbesondere Teilnahme an Bewerben der Österreichischen Fußball Bundesliga sowie die Organisation und Durchführung von Sportveranstaltungen, insbesondere Fußball-Sportveranstaltungen. 

Zuständige Regulierungsbehörde:
KommAustria",3075199,6798,937,2007-04-02 16:11:52,de,AT
